,urgent,buy,change,sell,price,gift,search,repair,parts,synt_brand,description,city,published,expire,date_scrapped,seen
204,0,0,0,1,500,0,0,0,0,moog,moog dfam + decksaver ,Madrid,2024/02/19,2024/09/22,2024/5/17,500
205,0,0,0,1,100,0,0,0,0,maschine,maschine mk i ,Valencia,2020/04/26,2024/06/13,2024/5/17,5582
206,0,0,0,1,99,0,0,0,0,joranalogue,sistema joranalogue ,Barcelona,2024/05/03,2024/10/28,2024/5/17,282
207,0,0,0,1,420,0,0,0,0,-,mochika x-5 átomosynth sinte semimodular rebaja por esta semana ,Madrid,2023/05/15,2024/11/10,2024/5/17,2627
208,0,0,0,1,110,0,0,0,0,midi,controlador midi m-audio oxygen 61 ,Pontevedra,2024/05/03,2024/11/07,2024/5/17,129
209,0,0,0,1,224,0,0,0,0,-,cara marbles ,Madrid,2024/04/14,2024/11/09,2024/5/17,191
210,0,0,0,1,400,0,0,0,0,make noise ,pressure points + brains ,Madrid,2024/04/02,2024/06/13,2024/5/17,199
211,0,0,0,1,13,0,0,0,0,roland,ventana display repuesto para roland tr-909 ,Cantabria,2023/12/18,2024/11/10,2024/5/17,477
212,0,0,0,1,230,0,0,0,0,korg,korg 01 wdf ,Barcelona,2024/03/28,2024/11/09,2024/5/17,376
213,0,0,0,1,190,0,0,0,0,-,preenfm2 r5c ,Valladolid,2024/05/17,2024/11/12,2024/5/17,86
214,0,1,0,0,0,0,0,0,0,eurorack,dannysound modulos eurorack ,Barcelona,2024/05/15,2024/11/11,2024/5/17,64
215,0,0,0,1,1000,0,0,0,0,roland,roland system 8 ,Madrid,2024/01/30,2024/06/14,2024/5/17,1432
216,0,0,0,1,290,0,0,0,0,roland,roland tr-08 boutique ,Madrid,2024/05/14,2024/11/09,2024/5/17,64
217,0,0,0,1,350,0,0,0,0,korg,korg x5 ,Zaragoza,2024/05/17,2024/07/15,2024/5/17,68
218,0,0,0,1,160,0,0,0,0,korg,"korg kms-30 midi sync, clock, tape ",Madrid,2023/12/18,2024/10/27,2024/5/17,2566
219,0,0,0,1,1000,0,0,0,0,korg,korg prologue 8 ,Valencia,2024/05/14,2024/11/10,2024/5/17,134
220,0,0,0,1,385,0,0,0,0,eurorack,sonic portions lxr drum module eurorack en garantía ,Madrid,2024/03/16,2024/11/12,2024/5/17,276
221,0,0,0,1,1100,0,0,0,0,korg,korg m3 61 ampliado ,Barcelona,2023/09/13,2024/10/08,2024/5/17,1965
222,0,0,0,1,1150,0,0,0,0,asm,asm hydrasynth deluxe en barcelona ,Barcelona,2024/05/17,2024/11/12,2024/5/17,140
223,0,0,0,1,0,0,0,0,0,eurorack,"módulos eurorack make noise, intellijel, mutable instruments ",Madrid,2024/05/13,2024/11/09,2024/5/17,194
224,0,0,0,1,250,0,0,0,0,waldorf,waldorf streichfett en excelente estado ,Madrid,2024/05/14,2024/11/09,2024/5/17,102
225,0,0,0,1,200,0,0,0,0,yamaha,yamaha rm1x ,Barcelona,2024/05/10,2024/11/06,2024/5/17,122
226,0,0,0,1,499,0,0,0,0,elektron,elektron digitakt con extras ,Granada,2024/05/03,2024/11/01,2024/5/17,234
227,0,0,1,0,0,0,0,0,0,custom,cartesian custom system ,Valencia,2024/05/16,2024/11/12,2024/5/17,108
228,0,0,0,1,850,0,0,0,0,moog,moog slim phatty ,Castellón,2024/05/03,2024/11/08,2024/5/17,172
229,0,0,0,1,370,0,0,0,0,-,leslie combo pre-amp ii 9 pines ,A Coruña,2024/02/05,2024/11/11,2024/5/17,1254
230,0,0,0,1,150,0,0,0,0,roland,roland vt-3 ,Castellón,2024/05/17,2024/11/12,2024/5/17,52
