urgent,buy,change,sell,price,gift,search,repair,parts,synt_brand,description,user,city,published,expire,date_scrapped,seen
0,0,0,1,0,0,0,0,0,-,todos mis módulos eurorack ,Dinius,Málaga,2021/11/13,2022/10/20,2022/08/30,5913
0,0,0,1,95,0,0,0,0,-,doepfer a-156 vintage edition ,moog1406,Girona,2022/05/10,2022/09/25,2022/08/30,390
0,0,0,1,980,0,0,0,0,-,roland jupiter xm ,Vjsj,Tarragona,2020/12/31,2022/09/23,2022/08/30,4287
0,0,0,1,245,0,0,0,0,-,módulo u-he cvilazation ,Sergi,Alicante,2022/07/19,2022/09/18,2022/08/30,326
0,0,0,1,150,0,0,0,0,-,korg 05r w – módulo sintetizador ,alcachofazul,Madrid,2022/07/29,2022/09/25,2022/08/30,372
0,1,0,0,0,0,0,0,0,-,tarjeta roland sr-jv80-15 ,cchhuuss,Barcelona,2022/08/16,2022/10/13,2022/08/30,78
0,0,0,1,12,0,0,0,0,-,"phat analog iii para yamaha motif xs, motif xf, moxf, montage y modx ",bicho,Madrid,2020/01/13,2022/09/10,2022/08/30,1160
0,0,0,1,220,0,0,0,0,-,yamaha sy 55 ,impact,Barcelona,2022/07/14,2022/09/12,2022/08/30,401
0,0,0,1,200,0,0,0,0,-,roland r8 caja de ritmos ,moog1406,Girona,2022/06/08,2022/09/22,2022/08/30,576
0,0,0,1,110,0,0,0,0,-,behringer 960 sequential controller ,moogi,Cádiz,2022/07/22,2022/09/28,2022/08/30,697
0,0,0,1,1600,0,0,0,0,-,arturia origin desktop en perfecto estado ,styl_brother,Lleida,2021/08/04,2022/09/02,2022/08/30,2243
0,0,0,1,580,0,0,0,0,-,acces virus c ,maldito_DB,Asturias,2022/06/11,2022/09/24,2022/08/30,1048
0,0,0,1,600,0,0,0,0,-,roland d50 d-50 sintetizador ,Synthaddict,Madrid,2022/08/16,2022/09/26,2022/08/30,304
0,0,0,1,35,0,0,0,0,-,taburete de tambor acolchado ,Tana,Barcelona,2021/04/20,2022/09/24,2022/08/30,695
1,1,0,0,0,0,0,0,0,-,korg monopoly ,Vcs3,Baleares,2022/08/09,2022/10/07,2022/08/30,184
0,0,0,1,280,0,0,0,0,-,yamaha cs1x ,jaime,Pontevedra,2022/03/27,2022/09/05,2022/08/30,714
0,1,0,0,0,0,0,0,0,-,módulos de percusión pearl sc 20 - sc 40 o drum x ,samplerman44,Valencia,2022/03/06,2022/10/22,2022/08/30,318
0,0,0,1,489,0,0,0,0,-,arturia minibrute 2 noir ,moog1406,Girona,2022/05/27,2022/09/25,2022/08/30,844
0,0,0,1,60,0,0,0,0,-,korg t3 - main board ,FranZiskAner,Barcelona,2022/08/28,2022/10/27,2022/08/30,42
0,0,0,1,1650,0,0,0,0,-,elta music solar 50 yellow + soft bag + 12 cartridge ,moog1406,Girona,2021/12/22,2022/09/23,2022/08/30,564
0,0,0,1,6000,0,0,0,0,-,hammond b3 portable + leslie ,DOC,Madrid,2022/05/08,2022/09/05,2022/08/30,937
0,0,0,1,169,0,0,0,0,-,befaco chopping kinky ,moog1406,Girona,2021/10/08,2022/09/14,2022/08/30,314
0,0,0,1,250,0,0,0,0,-,moog theremini nuevo ,roy242,Valencia,2022/05/18,2022/09/13,2022/08/30,660
0,0,0,1,90,0,0,0,0,-,mutable instruments midigal midipal ,Synthaddict,Madrid,2022/08/16,2022/09/26,2022/08/30,182
0,0,0,1,89,0,0,0,0,-,erica synths pico trigger patern generator ,moog1406,Girona,2021/02/17,2022/09/23,2022/08/30,720
0,0,0,1,160,0,0,0,0,-,axoloty completo ,rustho,Barcelona,2022/05/15,2022/10/19,2022/08/30,350
0,0,0,1,70,0,0,0,0,-,tarjetas roland sr-jv80 para sintetizadores jv_xv_xp ,LuisG,Madrid,2020/08/28,2022/09/22,2022/08/30,3120
0,0,0,1,2150,0,0,0,0,-,bastl instruments rumburack 2 sintetizador modular nuevo ,Albornozz,Madrid,2021/10/29,2022/09/15,2022/08/30,2130
0,0,0,1,200,0,0,0,0,-,intellijel rubicon ,moog1406,Girona,2022/03/18,2022/09/20,2022/08/30,498
0,0,0,1,160,0,0,0,0,-,behringer crave ,joan cerezo,Barcelona,2022/08/23,2022/09/28,2022/08/30,214
0,0,0,1,19,0,0,0,0,-,"c7 1 pianos para yamaha motif xf, moxf, montage y modx ",bicho,Madrid,2020/10/11,2022/09/13,2022/08/30,2487
0,0,0,1,1100,0,0,0,0,-,elektron analog four mkii ,moog1406,Girona,2021/10/25,2022/09/27,2022/08/30,830
0,0,0,1,750,0,0,0,0,-,roland jx3p ,vcs3,Huelva,2022/08/24,2022/10/23,2022/08/30,180
0,0,0,1,1500,0,0,0,0,-,yamaha motif xf x maleta ,jesus,Valencia,2022/05/19,2022/10/02,2022/08/30,709
0,0,0,1,500,0,0,0,0,-,akai mpc1000 jjos2 + 128 mb ,P.Garcia,Barcelona,2022/08/09,2022/10/08,2022/08/30,256
0,0,0,1,349,0,0,0,0,-,yamana moxf6 ,jmgg,Tarragona,2022/06/14,2022/09/27,2022/08/30,958
0,0,0,1,925,0,0,0,0,-,virus ti ,clavinord,Madrid,2022/08/24,2022/09/26,2022/08/30,174
0,0,0,1,245,0,0,0,0,-,k&m 18860 spider pro si ,Edgar,La Rioja,2022/07/17,2022/09/15,2022/08/30,202
0,0,0,1,150,0,0,0,0,-,amplificador para teclados peavey kb-100 ,paugui,Sevilla,2021/05/02,2022/09/12,2022/08/30,841
0,0,0,1,670,0,0,0,0,-,analog four mki ,rodellar,Huesca,2022/08/24,2022/10/23,2022/08/30,94
0,0,0,1,130,0,0,0,0,-,intellijel umidi 1u ,gorum,Tarragona,2022/03/12,2022/09/28,2022/08/30,689
0,0,0,1,25,0,0,0,0,-,[eurorack] amplificador auriculares haunted pliers destino 3hp diy ,David,Madrid,2021/06/07,2022/10/11,2022/08/30,551
0,0,0,1,60,0,0,0,0,-,stardust synth cover para korg arp odyssey mini ,Mario,Cantabria,2022/07/22,2022/09/27,2022/08/30,183
0,0,0,1,350,0,0,0,0,-,the orb future retro secuenciador midi y cv gate ,aspiktongue,Madrid,2022/07/23,2022/09/21,2022/08/30,510
0,0,0,1,175,0,0,0,0,-,paratek neon black ,moog1406,Girona,2022/05/06,2022/09/25,2022/08/30,306
0,0,0,1,300,0,0,0,0,-,akai mpc renaissance ,Aiko N.,Valencia,2022/08/09,2022/10/07,2022/08/30,362
0,0,0,1,880,0,0,0,0,-,mpc live 2 ,vulgatron,Madrid,2022/07/01,2022/09/07,2022/08/30,544
0,0,0,1,110,0,0,0,0,-,teclado casio 501 ,finaldesousa,Barcelona,2022/08/16,2022/10/16,2022/08/30,166
0,0,0,1,150,0,0,0,0,-,sintetizador analógico arturia microbrute ,Fuxedo,Madrid,2022/08/26,2022/09/29,2022/08/30,105
0,0,0,1,950,0,0,0,0,-,"roland jd xa ""reestreno"" rebajado! ",bluewave,Barcelona,2022/05/17,2022/08/30,2022/08/30,1004
0,0,0,1,220,0,0,0,0,-,behringer model d ,thru_zero,Barcelona,2020/10/05,2022/09/15,2022/08/30,2760
0,0,0,1,399,0,0,0,0,-,roland mc 505 groovebox no cambios ,jdcoopers,Sevilla,2022/06/08,2022/09/30,2022/08/30,283
0,0,0,1,70,0,0,0,0,-,"mpc stuff live, mpd, mpk, force, maschine ",maldito_DB,Asturias,2022/08/26,2022/10/25,2022/08/30,120
0,0,0,1,195,0,0,0,0,-,modulo eurorack corsynth c105e vc noise lo-fi maquine ,tyrel,Madrid,2020/09/12,2022/10/27,2022/08/30,574
0,0,0,1,60,0,0,0,0,-,behringer 914 fixed filter bank ,Øliveira,Pontevedra,2022/08/27,2022/10/26,2022/08/30,100
0,0,0,1,239,0,0,0,0,-,qu bit pulsar ,moog1406,Girona,2021/05/27,2022/10/08,2022/08/30,531
0,0,0,1,1800,0,0,0,0,-,soma pulsar 23 ,siropene,Madrid,2022/08/24,2022/09/27,2022/08/30,230
1,0,0,1,850,0,0,0,0,-,elektron rytm mki ,Emusa,Barcelona,2022/07/27,2022/09/25,2022/08/30,412
0,0,1,0,0,0,0,0,0,-,access virus ti polar ,soloeskuchalo,Barcelona,2022/08/16,2022/09/23,2022/08/30,360
0,0,0,1,299,0,0,0,0,-,akai timbre wolf -envio incluido- ,ramoninchispas,Asturias,2022/08/29,2022/10/28,2022/08/30,80
0,0,0,1,1200,0,0,0,0,-,korg vocoder vc10 ,mercurioso,Madrid,2019/12/10,2022/10/22,2022/08/30,1536
0,0,0,1,220,0,0,0,0,-,mutable instruments beads modulo eurorack ,Disface,Granada,2022/07/15,2022/09/13,2022/08/30,445
0,0,0,1,150,0,0,0,0,-,teclado casio vintage sk-1 ,thebadbeat,Girona,2022/02/12,2022/09/08,2022/08/30,762
0,0,0,1,70,0,0,0,0,-,behringer modamp module 1005 ,Valentín,Asturias,2022/08/16,2022/09/24,2022/08/30,162
0,0,0,1,1650,0,0,0,0,-,sequential prophet rev2-8 ,Dave,Almería,2022/07/24,2022/09/28,2022/08/30,769
0,0,0,1,60,0,0,0,0,-,"lote de manuales emu, korg, roland, kawai ",sergiommms,A Coruña,2022/05/11,2022/09/08,2022/08/30,489
0,0,0,1,99,0,0,0,0,-,doepfer a-100 lc1 case eurorack ,Radon Studios,Madrid,2022/08/01,2022/09/27,2022/08/30,307
0,0,0,1,150,0,0,0,0,-,ni kore 2 ,liradigital MRF,Madrid,2022/07/12,2022/09/21,2022/08/30,410
0,0,0,1,90,0,0,0,0,-,mxr analog chorus ,Metrolike,Málaga,2022/05/17,2022/10/04,2022/08/30,225
0,0,0,1,475,0,0,0,0,-,moog vx 351 ,moog1406,Girona,2021/07/09,2022/09/13,2022/08/30,756
0,0,0,1,390,0,0,0,0,-,piano digital ,rosario,Tarragona,2022/08/16,2022/10/15,2022/08/30,148
0,0,0,1,200,0,0,0,0,-,módulo befaco rampage ,Victor R,La Rioja,2022/08/16,2022/10/25,2022/08/30,72
0,0,0,1,850,0,0,0,0,-,leslie 815 proline ,windbass,Zaragoza,2020/11/06,2022/09/21,2022/08/30,1610
0,0,0,1,309,0,0,0,0,-,roland tr 08 ,moog1406,Girona,2022/05/09,2022/09/25,2022/08/30,515
0,0,0,1,1900,0,0,0,0,-,montage 6 ¡¡ sin desembalar !! ,amseven,Cantabria,2022/08/02,2022/09/26,2022/08/30,532
0,0,0,1,380,0,0,0,0,-,korg minilogue xd module ,Xavier Souto,Pontevedra,2022/07/07,2022/09/16,2022/08/30,931
0,1,0,0,0,0,0,0,0,-,roland mc 505 averiada ,sanwiche,Alicante,2022/04/18,2022/09/23,2022/08/30,355
0,0,0,1,500,0,0,0,0,-,kurzweil pc3 le7 ,jossluis,Barcelona,2022/08/24,2022/10/23,2022/08/30,183
0,0,0,1,49,0,0,0,0,-,ladik q 010 easy quantizer ,moog1406,Girona,2022/03/25,2022/10/08,2022/08/30,693
0,0,0,0,12,1,0,0,0,-,galactic ascensión para modx y montage + ,bicho,Madrid,2020/05/29,2022/09/10,2022/08/30,1559
0,0,0,1,1800,0,0,0,0,-,oberheim ob-5 ,jefalum,Tarragona,2022/08/28,2022/10/27,2022/08/30,178
0,0,0,1,20,0,0,0,0,-,cassette datos para el korg dw8000 ,polypodium,Madrid,2022/07/07,2022/09/26,2022/08/30,174
0,0,0,1,1400,0,0,0,0,-,korg sv-1 88 teclas ,gonso,Madrid,2022/05/03,2022/09/07,2022/08/30,516
0,0,0,1,1450,0,0,0,0,-,oscilador doble eurorack cwejman vco-2rm ,tyrel,Madrid,2022/03/16,2022/10/27,2022/08/30,348
0,0,0,1,75,0,0,0,0,-,piano eléctrico yamaha ypt-200 ,kichiilik,Cantabria,2022/05/25,2022/09/24,2022/08/30,364
0,0,0,1,135,0,0,0,0,-,qu-bit rt60 eurorack ,edulo,Badajoz,2022/04/18,2022/10/22,2022/08/30,481
0,0,0,1,330,0,0,0,0,-,roland jv 1080 ,roy242,Valencia,2022/08/16,2022/09/28,2022/08/30,288
0,0,0,1,329,0,0,0,0,-,mode maschines xoxbox ,moog1406,Girona,2021/12/16,2022/09/24,2022/08/30,526
0,0,0,1,75,0,0,0,0,-,korg nanokey studio ,DrTek,Barcelona,2022/04/25,2022/09/13,2022/08/30,850
0,0,0,1,1250,0,0,0,0,-,teclado tyros3 yamaha en muy buenas condiciones ,Arpegio,Toledo,2021/02/02,2022/09/23,2022/08/30,1728
0,0,0,1,69,0,0,0,0,-,eurorack dreadbox ataxia ,Pablo M. - Sullibass,Zaragoza,2022/08/25,2022/09/27,2022/08/30,96
0,0,0,1,1800,0,0,0,0,-,roland juno 106 ,polypodium,Madrid,2022/08/27,2022/10/26,2022/08/30,256
0,0,0,1,320,0,0,0,0,-,roland msq-700 secuenciador vintage ,pitch-on,Navarra,2022/08/27,2022/10/26,2022/08/30,150
0,0,0,1,299,0,0,0,0,-,"electribe 2 sampler roja, impoluta con extras ",liopic,Valencia,2022/08/09,2022/10/05,2022/08/30,214
0,0,0,1,485,0,0,0,0,-,yamaha dx7 ii d ,yosualogan,Cantabria,2022/05/19,2022/09/26,2022/08/30,1185
0,0,0,1,24,0,0,0,0,-,"royal 1 pianos para yamaha motif xs, motif xf, moxf y montage modx ",bicho,Madrid,2017/07/09,2022/09/10,2022/08/30,5585
0,0,0,1,1850,0,0,0,0,-,amplificador 122 type classictone ,windbass,Zaragoza,2020/11/03,2022/09/24,2022/08/30,1359
0,0,0,1,2400,0,0,0,0,-,nord stage 3 hp venta ,saltodimata,Madrid,2022/08/02,2022/10/01,2022/08/30,560
0,0,0,1,200,0,0,0,0,-,modulo emu audity 2000 ,Rammsysounds,Barcelona,2022/06/10,2022/09/22,2022/08/30,847
0,0,0,1,530,0,0,0,0,-,modal cobalt8x ,flake02,Madrid,2022/08/27,2022/10/26,2022/08/30,110
0,0,0,1,300,0,0,0,0,-,roland sonic cell - tarjeta de sonido - envío incluido ,Pablo Bauzá,Alicante,2021/05/07,2022/09/23,2022/08/30,638
0,0,0,1,450,0,0,0,0,-,casio cz 101 ,Sylvan,Valencia,2021/03/13,2022/09/24,2022/08/30,1930
0,0,0,1,65,0,0,0,0,-,doepfer a199 spring reverb ,Øliveira,Pontevedra,2022/07/05,2022/09/28,2022/08/30,326
0,0,0,1,85,0,0,0,0,-,roland pn d50 00 ,moog1406,Girona,2021/05/24,2022/09/26,2022/08/30,426
0,0,0,1,450,0,0,0,0,-,soma lyra 8 white angel ,dephaser,Cantabria,2022/08/02,2022/09/09,2022/08/30,536
0,0,0,1,750,0,0,0,0,-,medeli akx10 ,vicen51,Araba,2022/03/20,2022/09/19,2022/08/30,1191
0,0,0,1,75,0,0,0,0,-,tarjeta roland sr-jv80-01 pop ,Radioskaf,Barcelona,2021/11/18,2022/09/12,2022/08/30,459
0,0,0,1,550,0,0,0,0,-,nord modular g1+ midiman para el software de edicion por 550 euros ,Steinwurfmusic L,A Coruña,2021/11/18,2022/10/13,2022/08/30,270
0,0,0,1,1200,0,0,0,0,-,yamaha motif xf7 ,amseven,Cantabria,2022/08/02,2022/09/26,2022/08/30,332
0,0,0,1,4000,0,0,0,0,-,piano kawai ,jordi61,Barcelona,2022/07/04,2022/09/02,2022/08/30,240
0,0,0,1,389,0,0,0,0,-,arturia keylab 61 mkii ,moog1406,Girona,2022/06/01,2022/10/04,2022/08/30,414
0,0,1,0,400,0,0,0,0,-,korg triton le tambien y cartuchocasio cz ,Fran Belenguer,Valencia,2022/04/10,2022/09/09,2022/08/30,1495
0,0,0,1,198,0,0,0,0,-,erica synths bass drums ,moog1406,Girona,2021/11/25,2022/10/08,2022/08/30,584
0,0,0,1,9,0,0,0,0,-,cable ik multimedia adaptador midi a microjack original ,rembukai,A Coruña,2022/07/01,2022/08/30,2022/08/30,182
0,0,0,1,50,0,0,0,0,-,doepfer a 118 noise ,moog1406,Girona,2021/10/08,2022/10/08,2022/08/30,411
0,0,0,1,240,0,0,0,0,-,roland mc-303 ,Juan Ramos,Valencia,2022/05/18,2022/09/19,2022/08/30,734
0,0,0,1,1100,0,0,0,0,-,yamaha modx 7+funda original+librerías de pago ,kike22,Murcia,2022/08/27,2022/10/26,2022/08/30,118
0,0,0,1,340,0,0,0,0,-,bass station 2 ,clavinord,Madrid,2022/08/24,2022/09/29,2022/08/30,122
0,0,0,1,350,0,0,0,0,-,soniccell roland ,Edaurdo,Madrid,2019/12/13,2022/09/29,2022/08/30,665
0,0,0,1,300,0,0,0,0,-,roland boutique tr-08 y erica synths pico vco2 ,dbxer,Baleares,2022/07/08,2022/09/06,2022/08/30,315
0,0,0,1,175,0,0,0,0,-,teclado controlador roland a-800 pro ,Radioskaf,Barcelona,2022/01/21,2022/09/12,2022/08/30,747
0,0,0,1,3990,0,0,0,0,-,moog minimoog voyager 50 anyversary edition ,moog1406,Girona,2022/06/08,2022/10/08,2022/08/30,688
1,0,1,0,0,0,0,0,0,-,módulos eurorack ,Pablo M. - Sullibass,Zaragoza,2022/08/24,2022/09/26,2022/08/30,172
0,0,0,1,1200,0,0,0,0,-,sintetizador analógico oberheim matrix 6 ,grizzvolga,Madrid,2022/07/25,2022/09/26,2022/08/30,742
0,0,0,1,519,0,0,0,0,-,controlador midi roland a88 ivory feel ,AlvMad,Madrid,2022/05/21,2022/09/28,2022/08/30,774
0,0,1,0,1700,0,0,0,0,-,nord wave 2 o por hammond sk pro reservado ,Ismael Esteban,Guadalajara,2022/08/25,2022/10/24,2022/08/30,128
0,0,0,1,1449,0,0,0,0,-,arturia matrixbrute ,moog1406,Girona,2021/07/08,2022/10/08,2022/08/30,1046
0,0,0,1,250,0,0,0,0,-,korg ms20 ic ,pattyco,Valencia,2022/08/09,2022/10/10,2022/08/30,282
0,0,0,1,2500,0,0,0,0,-,hammond xk-3 system ,facallema,A Coruña,2022/08/09,2022/09/26,2022/08/30,204
0,0,0,1,30,0,0,0,0,-,dsi prophet 08 - librería para ni kontakt y reason ,Zyon35,Córdoba,2022/06/01,2022/09/18,2022/08/30,252
0,0,1,0,0,0,0,0,0,-,"virus ti soundbanks todos los bancos hasta la fecha "" ahora también con viper vst "" ",DeESser,Alicante,2018/08/19,2022/09/10,2022/08/30,4141
0,0,0,1,550,0,0,0,0,-,elektron digitackt ,Sonitec,Valencia,2022/08/16,2022/10/14,2022/08/30,236
0,0,0,1,199,0,0,0,0,-,proteus 2 e-mu systems 16 bit multi-timbral digital sound module xr ,bloson,Cuenca,2021/01/18,2022/09/05,2022/08/30,1674
0,0,0,1,220,0,0,0,0,-,eurorack case de aluminio 3 filas 85hp + yarns mutable instruments ,javierdepascual,Madrid,2022/04/18,2022/09/16,2022/08/30,732
0,0,1,0,750,0,0,0,0,-,nord electro 2 quizás tb ,rubenmunoz12345,A Coruña,2022/04/18,2022/09/26,2022/08/30,236
0,0,0,1,12,0,0,0,0,-,lote 10 revistas keyboard musica y tecnología ,Radius,Tarragona,2022/07/11,2022/09/09,2022/08/30,193
0,0,0,1,20,0,0,0,0,-,banananuts pack befaco eurorack ,Blasting Modular,Barcelona,2022/07/21,2022/09/19,2022/08/30,214
0,0,0,1,180,0,0,0,0,-,arturia drumbrute impact ,Jorge8989,Valencia,2022/07/27,2022/09/25,2022/08/30,448
0,0,0,1,5,0,0,0,1,-,"teclas y para roland, korg, yamaha, novation update 11 2 2022 ",Elver Galarga,Lugo,2015/03/03,2022/09/24,2022/08/30,16980
0,0,0,1,100,0,0,0,0,-,korg volca keys ,Alejandro M. Molina Amador,Málaga,2022/07/13,2022/09/28,2022/08/30,376
0,0,0,1,1,0,0,0,0,-,packs de sonidos para máquinas elektron ,Zyon35,Córdoba,2022/06/01,2022/09/18,2022/08/30,654
0,0,0,1,1490,0,0,0,0,-,ferrofish a32 ad da converter ,moog1406,Girona,2020/11/13,2022/10/08,2022/08/30,1886
0,0,0,1,1800,0,0,0,0,-,yamaha motif xs8 ,vicen51,Araba,2019/09/23,2022/09/19,2022/08/30,2320
0,0,0,1,45,0,0,0,0,-,tarjeta smart media 128mb mas adaptador ,int3rc0m,Madrid,2020/09/01,2022/09/26,2022/08/30,1520
0,0,0,1,145,0,0,0,0,-,módulo pianos roland p-330 ,yoquese,Madrid,2021/10/09,2022/09/26,2022/08/30,964
0,0,0,1,100,0,0,0,0,-,soporte para teclado ,Carlos,Madrid,2022/08/23,2022/10/19,2022/08/30,188
0,0,0,1,490,0,0,0,0,-,akemie castle - alm busy circuits ,Alinter,Cádiz,2022/06/10,2022/09/09,2022/08/30,462
0,0,0,1,650,0,0,0,0,-,waldorf micro q keyboard ,sergiommms,A Coruña,2022/04/16,2022/09/26,2022/08/30,920
0,0,0,1,600,0,0,0,0,-,kurzweil pc3 le8 ,erissoma,Madrid,2021/05/16,2022/09/13,2022/08/30,1280
0,0,0,1,90,0,0,0,0,-,doepfer a-142-2 vca dual con adsr y ducking ,Pablo M. - Sullibass,Zaragoza,2022/08/24,2022/10/23,2022/08/30,106
0,0,0,1,150,0,0,0,0,-,groovebox mc 303 ,alcachofazul,Madrid,2022/07/29,2022/09/14,2022/08/30,342
0,1,0,0,0,0,0,0,0,-,proteus 2000 máximo 200€ ,CreativeStudio,Madrid,2022/07/17,2022/09/24,2022/08/30,392
0,1,0,0,0,0,0,0,0,-,arturia microbrute ,sholme,Córdoba,2022/08/16,2022/10/18,2022/08/30,58
0,0,0,1,490,0,0,0,0,-,korg arp odyssey ,moog1406,Girona,2021/11/12,2022/10/08,2022/08/30,1078
0,0,0,1,300,0,0,0,0,-,akai s3000xl ,Dave,Almería,2022/07/01,2022/09/28,2022/08/30,922
