urgent,buy,change,sell,price,gift,search,repair,parts,synt_brand,description,user,city,published,expire,date_scrapped,seen
0,0,0,1,480,0,0,0,0,electribe,electribe esx-1 sd ,FukThor,Toledo,2022/08/19,2022/10/18,2022/08/26,96
0,0,0,1,900,0,0,0,0,-,op-1 2021 segunda generación ,Daniel B García,Murcia,2022/07/20,2022/09/18,2022/08/26,262
1,0,0,1,600,0,0,0,0,hammond,korg cx3 70's hammond ,BuenMambo,Madrid,2022/07/29,2022/09/25,2022/08/26,444
0,0,0,1,25,0,0,0,0,akai,akai lpd 8 ,emilguitar,Badajoz,2022/07/23,2022/09/21,2022/08/26,196
0,0,0,1,255,0,0,0,0,mutable,mutable instruments clouds ,Jabas,Araba,2021/08/06,2022/09/25,2022/08/26,1245
0,1,0,0,0,0,0,0,0,-,"sintetizadores antiguos averiados, no importa el estado ",Moogchild Synthdrome,Madrid,2019/10/07,2022/09/18,2022/08/26,2406
0,0,0,1,860,0,0,0,0,clavia nord lead ,a1 ,solotronik,Málaga,2021/11/20,2022/09/23,2022/08/26,3617
0,0,0,1,349,0,0,0,0,novation,novation drum station v2 ,moog1406,Girona,2022/02/01,2022/10/17,2022/08/26,844
0,0,0,1,90,0,0,0,0,doepfer,doepfer a-199 spring reverb vintage edition ,selimorgan,Valencia,2022/07/29,2022/09/23,2022/08/26,286
0,0,0,1,225,0,0,0,0,black,arturia keylab essential 61 black ,yoquese,Madrid,2021/10/17,2022/09/26,2022/08/26,1131
0,0,0,1,165,0,0,0,0,roland,roland t-8 aira compact beat machine ,Ana Graciela,Alicante,2022/08/05,2022/10/07,2022/08/26,300
0,0,0,1,850,0,0,0,0,octatrack,elektron octatrack mk1 ,angelmahon,Valencia,2022/07/28,2022/09/26,2022/08/26,334
0,0,0,1,470,0,0,0,0,erica,erica synths zen delay ,David,Madrid,2022/07/29,2022/09/09,2022/08/26,286
0,0,0,1,550,0,0,0,0,kawai,piano digital kawai cn25 ,Rosa,Alicante,2022/08/12,2022/10/13,2022/08/26,164
0,0,0,1,0,0,0,0,0,eurorack,todos mis módulos eurorack ,Dinius,Málaga,2021/11/13,2022/10/20,2022/08/26,5859
0,0,0,1,95,0,0,0,0,doepfer,doepfer a-156 vintage edition ,moog1406,Girona,2022/05/10,2022/09/25,2022/08/26,374
0,0,0,1,980,0,0,0,0,roland,roland jupiter xm ,Vjsj,Tarragona,2020/12/31,2022/09/23,2022/08/26,4261
0,0,0,1,245,0,0,0,0,u-he,módulo u-he cvilazation ,Sergi,Alicante,2022/07/19,2022/09/18,2022/08/26,316
0,0,0,1,150,0,0,0,0,korg,korg 05r w – módulo sintetizador ,alcachofazul,Madrid,2022/07/29,2022/09/25,2022/08/26,338
0,1,0,0,0,0,0,0,0,roland,tarjeta roland sr-jv80-15 ,cchhuuss,Barcelona,2022/08/12,2022/10/13,2022/08/26,74
0,0,0,1,12,0,0,0,0,yamaha,"phat analog iii para yamaha motif xs, motif xf, moxf, montage y modx ",bicho,Madrid,2020/01/13,2022/09/10,2022/08/26,1150
0,0,0,1,220,0,0,0,0,yamaha,yamaha sy 55 ,impact,Barcelona,2022/07/14,2022/09/12,2022/08/26,391
0,0,0,1,200,0,0,0,0,roland,roland r8 caja de ritmos ,moog1406,Girona,2022/06/08,2022/09/22,2022/08/26,558
0,0,0,1,110,0,0,0,0,sequential,behringer 960 sequential controller ,moogi,Cádiz,2022/07/22,2022/09/23,2022/08/26,662
0,0,0,1,1600,0,0,0,0,arturia,arturia origin desktop en perfecto estado ,styl_brother,Lleida,2021/08/04,2022/09/02,2022/08/26,2233
0,0,0,1,580,0,0,0,0,virus,acces virus c ,maldito_DB,Asturias,2022/06/11,2022/09/24,2022/08/26,1002
0,0,0,1,600,0,0,0,0,roland,roland d50 d-50 sintetizador ,Synthaddict,Madrid,2022/08/19,2022/09/21,2022/08/26,258
0,0,0,1,35,0,0,0,0,-,taburete de tambor acolchado ,Tana,Barcelona,2021/04/20,2022/09/24,2022/08/26,687
1,1,0,0,0,0,0,0,0,korg,korg monopoly ,Vcs3,Baleares,2022/08/05,2022/10/07,2022/08/26,164
0,0,0,1,280,0,0,0,0,yamaha,yamaha cs1x ,jaime,Pontevedra,2022/03/27,2022/09/05,2022/08/26,706
0,1,0,0,0,0,0,0,0,pearl,módulos de percusión pearl sc 20 - sc 40 o drum x ,samplerman44,Valencia,2022/03/06,2022/10/22,2022/08/26,300
0,0,0,1,489,0,0,0,0,arturia,arturia minibrute 2 noir ,moog1406,Girona,2022/05/27,2022/09/25,2022/08/26,818
0,0,0,1,1650,0,0,0,0,-,elta music solar 50 yellow + soft bag + 12 cartridge ,moog1406,Girona,2021/12/22,2022/09/23,2022/08/26,554
0,0,0,1,6000,0,0,0,0,hammond,hammond b3 portable + leslie ,DOC,Madrid,2022/05/08,2022/09/05,2022/08/26,927
0,0,0,1,169,0,0,0,0,befaco,befaco chopping kinky ,moog1406,Girona,2021/10/08,2022/09/14,2022/08/26,306
0,0,0,1,250,0,0,0,0,moog,moog theremini nuevo ,roy242,Valencia,2022/05/18,2022/09/13,2022/08/26,652
0,0,0,1,90,0,0,0,0,mutable,mutable instruments midigal midipal ,Synthaddict,Madrid,2022/08/19,2022/10/18,2022/08/26,148
0,0,0,1,89,0,0,0,0,erica,erica synths pico trigger patern generator ,moog1406,Girona,2021/02/17,2022/09/23,2022/08/26,714
0,0,0,1,160,0,0,0,0,axoloty,axoloty completo ,rustho,Barcelona,2022/05/15,2022/10/19,2022/08/26,342
0,0,0,1,70,0,0,0,0,roland,tarjetas roland sr-jv80 para sintetizadores jv_xv_xp ,LuisG,Madrid,2020/08/28,2022/09/22,2022/08/26,3098
0,0,0,1,2150,0,0,0,0,modular,bastl instruments rumburack 2 sintetizador modular nuevo ,Albornozz,Madrid,2021/10/29,2022/09/15,2022/08/26,2106
0,0,0,1,200,0,0,0,0,-,intellijel rubicon ,moog1406,Girona,2022/03/18,2022/09/20,2022/08/26,484
0,0,0,1,160,0,0,0,0,behringer,behringer crave ,joan cerezo,Barcelona,2022/08/22,2022/09/24,2022/08/26,170
0,0,0,1,19,0,0,0,0,yamaha,"c7 1 pianos para yamaha motif xf, moxf, montage y modx ",bicho,Madrid,2020/10/11,2022/09/13,2022/08/26,2467
0,0,0,1,1000,0,0,0,0,elektron,elektron analog four mkii ,Kristel Manrique sigal,Alicante,2022/05/29,2022/10/09,2022/08/26,836
0,0,0,1,750,0,0,0,0,roland,roland jx3p ,vcs3,Huelva,2022/08/24,2022/10/23,2022/08/26,128
0,0,0,1,1500,0,0,0,0,yamaha,yamaha motif xf x maleta ,jesus,Valencia,2022/05/19,2022/10/02,2022/08/26,691
0,0,0,1,500,0,0,0,0,akai,akai mpc1000 jjos2 + 128 mb ,P.Garcia,Barcelona,2022/08/12,2022/10/08,2022/08/26,222
0,0,0,1,349,0,0,0,0,-,yamana moxf6 ,jmgg,Tarragona,2022/06/14,2022/09/09,2022/08/26,900
0,0,0,1,925,0,0,0,0,virus,virus ti ,clavinord,Madrid,2022/08/24,2022/10/23,2022/08/26,106
0,0,0,1,245,0,0,0,0,-,k&m 18860 spider pro si ,Edgar,La Rioja,2022/07/17,2022/09/15,2022/08/26,186
0,0,0,1,150,0,0,0,0,peavey,amplificador para teclados peavey kb-100 ,paugui,Sevilla,2021/05/02,2022/09/12,2022/08/26,825
0,0,0,1,670,0,0,0,0,-,analog four mki ,rodellar,Huesca,2022/08/24,2022/10/23,2022/08/26,64
0,0,0,1,130,0,0,0,0,intellijel ,umidi 1u ,gorum,Tarragona,2022/03/12,2022/09/23,2022/08/26,669
0,0,0,1,25,0,0,0,0,-,[eurorack] amplificador auriculares haunted pliers destino 3hp diy ,David,Madrid,2021/06/07,2022/10/11,2022/08/26,539
0,0,0,1,60,0,0,0,0,arp,stardust synth cover para korg arp odyssey mini ,Mario,Cantabria,2022/07/22,2022/09/22,2022/08/26,157
0,0,0,1,350,0,0,0,0,future retro ,the orb secuenciador midi y cv gate ,aspiktongue,Madrid,2022/07/23,2022/09/21,2022/08/26,490
0,0,0,1,175,0,0,0,0,black,paratek neon black ,moog1406,Girona,2022/05/06,2022/09/25,2022/08/26,300
0,0,0,1,300,0,0,0,0,mpc,akai mpc renaissance ,Aiko N.,Valencia,2022/08/05,2022/10/07,2022/08/26,304
0,0,0,1,880,0,0,0,0,mpc,mpc live 2 ,vulgatron,Madrid,2022/07/01,2022/09/07,2022/08/26,518
0,0,0,1,110,0,0,0,0,casio,teclado casio 501 ,finaldesousa,Barcelona,2022/08/19,2022/10/16,2022/08/26,148
0,0,0,1,150,0,0,0,0,arturia,sintetizador analógico arturia microbrute ,Fuxedo,Madrid,2022/08/26,2022/10/25,2022/08/26,42
0,0,0,1,950,0,0,0,0,roland,"roland jd xa ""reestreno"" rebajado! ",bluewave,Barcelona,2022/05/17,2022/08/30,2022/08/26,974
0,0,0,1,220,0,0,0,0,behringer,behringer model d ,thru_zero,Barcelona,2020/10/05,2022/09/15,2022/08/26,2740
0,0,0,1,399,0,0,0,0,roland,roland mc 505 groovebox no cambios ,jdcoopers,Sevilla,2022/06/08,2022/09/30,2022/08/26,271
0,0,0,1,70,0,0,0,0,maschine,"mpc stuff live, mpd, mpk, force, maschine ",maldito_DB,Asturias,2022/08/26,2022/10/25,2022/08/26,50
0,0,0,1,239,0,0,0,0,qu,qu bit pulsar ,moog1406,Girona,2021/05/27,2022/10/08,2022/08/26,521
0,0,0,1,1800,0,0,0,0,soma,soma pulsar 23 ,siropene,Madrid,2022/08/24,2022/10/23,2022/08/26,160
1,0,0,1,850,0,0,0,0,elektron,elektron rytm mki ,Emusa,Barcelona,2022/07/27,2022/09/25,2022/08/26,384
0,0,1,0,0,0,0,0,0,virus,access virus ti polar ,soloeskuchalo,Barcelona,2022/08/12,2022/09/23,2022/08/26,316
0,0,0,1,1200,0,0,0,0,korg,korg vocoder vc10 ,mercurioso,Madrid,2019/12/10,2022/10/22,2022/08/26,1510
0,0,0,1,220,0,0,0,0,eurorack,mutable instruments beads modulo eurorack ,Disface,Granada,2022/07/15,2022/09/13,2022/08/26,411
0,0,0,1,150,0,0,0,0,casio,teclado casio vintage sk-1 ,thebadbeat,Girona,2022/02/12,2022/09/08,2022/08/26,746
0,0,0,1,75,0,0,0,0,behringer,behringer modamp module 1005 ,Valentín,Asturias,2022/08/12,2022/09/24,2022/08/26,142
0,0,0,1,1650,0,0,0,0,sequential,sequential prophet rev2-8 ,Dave,Almería,2022/07/24,2022/09/23,2022/08/26,707
0,0,0,1,60,0,0,0,0,kawai,"lote de manuales emu, korg, roland, kawai ",sergiommms,A Coruña,2022/05/11,2022/09/08,2022/08/26,466
0,0,0,1,99,0,0,0,0,eurorack,doepfer a-100 lc1 case eurorack ,Radon Studios,Madrid,2022/07/29,2022/09/22,2022/08/26,273
0,0,0,1,150,0,0,0,0,-,ni kore 2 ,liradigital MRF,Madrid,2022/07/12,2022/09/21,2022/08/26,388
0,0,0,1,90,0,0,0,0,-,mxr analog chorus ,Metrolike,Málaga,2022/05/17,2022/10/04,2022/08/26,217
0,0,0,1,475,0,0,0,0,moog,moog vx 351 ,moog1406,Girona,2021/07/09,2022/09/13,2022/08/26,740
0,0,0,1,1150,0,0,0,0,elektron,elektron machinedrum sps-1 mk1 ,angelmahon,Valencia,2022/08/05,2022/10/06,2022/08/26,248
0,0,0,1,390,0,0,0,0,-,piano digital ,rosario,Tarragona,2022/08/19,2022/10/15,2022/08/26,130
0,0,0,1,200,0,0,0,0,befaco,módulo befaco rampage ,Victor R,La Rioja,2022/08/19,2022/10/25,2022/08/26,18
0,0,0,1,850,0,0,0,0,-,leslie 815 proline ,windbass,Zaragoza,2020/11/06,2022/09/21,2022/08/26,1592
0,0,0,1,309,0,0,0,0,roland,roland tr 08 ,moog1406,Girona,2022/05/09,2022/09/25,2022/08/26,493
0,0,0,1,1900,0,0,0,0,-,montage 6 ¡¡ sin desembalar !! ,amseven,Cantabria,2022/08/05,2022/09/21,2022/08/26,486
0,0,0,1,380,0,0,0,0,korg,korg minilogue xd module ,Xavier Souto,Pontevedra,2022/07/07,2022/09/16,2022/08/26,887
0,1,0,0,0,0,0,0,0,roland,roland mc 505 averiada ,sanwiche,Alicante,2022/04/18,2022/09/23,2022/08/26,345
0,0,0,1,500,0,0,0,0,kurzweil,kurzweil pc3 le7 ,jossluis,Barcelona,2022/08/24,2022/10/23,2022/08/26,132
0,0,0,1,49,0,0,0,0,-,ladik q 010 easy quantizer ,moog1406,Girona,2022/03/25,2022/10/08,2022/08/26,682
0,0,0,0,12,1,0,0,0,-,galactic ascensión para modx y montage + ,bicho,Madrid,2020/05/29,2022/09/10,2022/08/26,1551
0,0,0,1,20,0,0,0,0,korg,cassette datos para el korg dw8000 ,polypodium,Madrid,2022/07/07,2022/09/16,2022/08/26,162
0,0,0,1,1400,0,0,0,0,korg,korg sv-1 88 teclas ,gonso,Madrid,2022/05/03,2022/09/07,2022/08/26,502
0,0,0,1,680,0,0,0,0,roland,roland jx3p + flight case a medida ,aferr,Madrid,2022/02/17,2022/08/27,2022/08/26,1038
0,0,0,1,300,0,0,0,0,kurzweil,kurzweil k2000 ultimo precio ,polypodium,Madrid,2022/08/24,2022/10/23,2022/08/26,238
0,0,0,1,135,0,0,0,0,e,expressive e touché se ,Mike Murphy,Granada,2022/08/19,2022/09/25,2022/08/26,168
0,0,0,1,75,0,0,0,0,yamaha,piano eléctrico yamaha ypt-200 ,kichiilik,Cantabria,2022/05/25,2022/09/24,2022/08/26,338
0,0,0,1,135,0,0,0,0,eurorack,qu-bit rt60 eurorack ,edulo,Badajoz,2022/04/18,2022/10/22,2022/08/26,469
0,0,0,1,330,0,0,0,0,roland,roland jv 1080 ,roy242,Valencia,2022/08/19,2022/09/24,2022/08/26,236
0,0,0,1,329,0,0,0,0,-,mode maschines xoxbox ,moog1406,Girona,2021/12/16,2022/09/24,2022/08/26,518
0,0,0,1,110,0,0,0,0,eurorack,mutable instruments grids modular - eurorack ,aspiktongue,Madrid,2022/06/28,2022/08/27,2022/08/26,524
0,0,0,1,75,0,0,0,0,studio,korg nanokey studio ,DrTek,Barcelona,2022/04/25,2022/09/13,2022/08/26,824
0,0,0,1,1250,0,0,0,0,yamaha,teclado tyros3 yamaha en muy buenas condiciones ,Arpegio,Toledo,2021/02/02,2022/09/23,2022/08/26,1714
0,0,0,1,69,0,0,0,0,dreadbox,eurorack dreadbox ataxia ,Pablo M. - Sullibass,Zaragoza,2022/08/25,2022/10/24,2022/08/26,42
0,0,0,1,299,0,0,0,0,electribe,"electribe 2 sampler roja, impoluta con extras ",liopic,Valencia,2022/08/05,2022/10/05,2022/08/26,200
0,0,0,1,420,0,0,0,0,xaoc,xaoc odesza+ hel expander ,Marco Luque,Madrid,2022/08/05,2022/09/24,2022/08/26,198
0,0,0,1,485,0,0,0,0,yamaha,yamaha dx7 ii d ,yosualogan,Cantabria,2022/05/19,2022/09/21,2022/08/26,1137
0,0,0,1,24,0,0,0,0,yamaha,"royal 1 pianos para yamaha motif xs, motif xf, moxf y montage modx ",bicho,Madrid,2017/07/09,2022/09/10,2022/08/26,5563
0,0,0,1,1850,0,0,0,0,-,amplificador 122 type classictone ,windbass,Zaragoza,2020/11/03,2022/09/24,2022/08/26,1345
0,0,0,1,2400,0,0,0,0,nord stage ,3 hp venta ,saltodimata,Madrid,2022/08/05,2022/10/01,2022/08/26,512
0,0,0,1,200,0,0,0,0,emu,modulo emu audity 2000 ,Rammsysounds,Barcelona,2022/06/10,2022/09/22,2022/08/26,827
0,0,0,1,300,0,0,0,0,roland,roland sonic cell - tarjeta de sonido - envío incluido ,Pablo Bauzá,Alicante,2021/05/07,2022/09/23,2022/08/26,618
0,0,0,1,450,0,0,0,0,casio,casio cz 101 ,Sylvan,Valencia,2021/03/13,2022/09/24,2022/08/26,1910
0,0,0,1,99,0,0,0,0,audio,addac 804 audio integrator ,moog1406,Girona,2021/04/13,2022/08/27,2022/08/26,569
0,0,0,1,65,0,0,0,0,doepfer,doepfer a199 spring reverb ,Øliveira,Pontevedra,2022/07/05,2022/09/17,2022/08/26,306
0,0,0,1,80,0,0,0,0,-,kor wavestation - tarjetas ,SINTEXIA,Córdoba,2022/06/29,2022/08/28,2022/08/26,390
0,0,0,1,85,0,0,0,0,roland,roland pn d50 00 ,moog1406,Girona,2021/05/24,2022/09/26,2022/08/26,410
0,0,0,1,450,0,0,0,0,soma,soma lyra 8 white angel ,dephaser,Cantabria,2022/08/05,2022/09/09,2022/08/26,514
0,0,0,1,750,0,0,0,0,-,medeli akx10 ,vicen51,Araba,2022/03/20,2022/09/19,2022/08/26,1184
0,0,0,1,75,0,0,0,0,roland,tarjeta roland sr-jv80-01 pop ,Radioskaf,Barcelona,2021/11/18,2022/09/12,2022/08/26,449
0,0,0,1,550,0,0,0,0,nord modular ,g1+ midiman para el software de edicion por 550 euros ,Steinwurfmusic L,A Coruña,2021/11/18,2022/10/13,2022/08/26,244
0,0,0,1,1300,0,0,0,0,yamaha,yamaha motif xf7 ,amseven,Cantabria,2022/08/05,2022/09/21,2022/08/26,298
0,0,0,1,4000,0,0,0,0,kawai,piano kawai ,jordi61,Barcelona,2022/07/04,2022/09/02,2022/08/26,228
0,0,0,1,389,0,0,0,0,arturia,arturia keylab 61 mkii ,moog1406,Girona,2022/06/01,2022/10/04,2022/08/26,386
0,0,0,1,70,0,0,0,0,audio,tip top audio rs 909 ,moog1406,Girona,2021/12/16,2022/08/28,2022/08/26,406
0,0,1,0,400,0,0,0,0,korg,korg triton le tambien y cartuchocasio cz ,Fran Belenguer,Valencia,2022/04/10,2022/09/09,2022/08/26,1473
0,0,0,1,198,0,0,0,0,erica,erica synths bass drums ,moog1406,Girona,2021/11/25,2022/10/08,2022/08/26,574
0,0,0,1,9,0,0,0,0,ik,cable ik multimedia adaptador midi a microjack original ,rembukai,A Coruña,2022/07/01,2022/08/30,2022/08/26,170
0,0,0,1,50,0,0,0,0,noise,doepfer a 118 noise ,moog1406,Girona,2021/10/08,2022/10/08,2022/08/26,389
0,0,0,1,180,0,0,0,0,behringer,behringer rd8 ,Efecto Joule,Madrid,2022/06/28,2022/08/27,2022/08/26,316
0,0,0,1,240,0,0,0,0,roland,roland mc-303 ,Juan Ramos,Valencia,2022/05/18,2022/09/19,2022/08/26,708
0,0,0,1,340,0,0,0,0,-,bass station 2 ,clavinord,Madrid,2022/08/24,2022/10/23,2022/08/26,66
0,0,0,1,350,0,0,0,0,roland,soniccell roland ,Edaurdo,Madrid,2019/12/13,2022/09/29,2022/08/26,653
0,0,0,1,300,0,0,0,0,erica,roland boutique tr-08 y erica synths pico vco2 ,dbxer,Baleares,2022/07/08,2022/09/06,2022/08/26,301
0,0,0,1,175,0,0,0,0,roland,teclado controlador roland a-800 pro ,Radioskaf,Barcelona,2022/01/21,2022/09/12,2022/08/26,711
0,0,0,1,1365,0,0,0,0,moog,moog prodigy ,moog1406,Girona,2022/06/08,2022/10/08,2022/08/26,658
1,0,1,0,0,0,0,0,0,eurorack,módulos eurorack ,Pablo M. - Sullibass,Zaragoza,2022/08/24,2022/10/23,2022/08/26,124
0,0,0,1,1200,0,0,0,0,oberheim,sintetizador analógico oberheim matrix 6 ,grizzvolga,Madrid,2022/07/25,2022/09/21,2022/08/26,688
0,0,0,1,519,0,0,0,0,roland,controlador midi roland a88 ivory feel ,AlvMad,Madrid,2022/05/21,2022/09/23,2022/08/26,734
0,0,1,0,1700,0,0,0,0,hammond,2 o por hammond sk pro ,Ismael Esteban,Guadalajara,2022/08/25,2022/10/24,2022/08/26,88
0,0,0,1,1449,0,0,0,0,arturia,arturia matrixbrute ,moog1406,Girona,2021/07/08,2022/10/08,2022/08/26,1032
0,0,0,1,250,0,0,0,0,korg,korg ms20 ic ,pattyco,Valencia,2022/08/12,2022/10/10,2022/08/26,238
0,0,0,1,2500,0,0,0,0,system,hammond xk-3 system ,facallema,A Coruña,2022/08/12,2022/09/17,2022/08/26,166
0,0,0,1,30,0,0,0,0,-,dsi prophet 08 - librería para ni kontakt y reason ,Zyon35,Córdoba,2022/06/01,2022/09/18,2022/08/26,240
0,0,1,0,0,0,0,0,0,virus,"virus ti soundbanks todos los bancos hasta la fecha "" ahora también con viper vst "" ",DeESser,Alicante,2018/08/19,2022/09/10,2022/08/26,4129
0,0,0,1,600,0,0,0,0,elektron,elektron digitackt ,Sonitec,Valencia,2022/08/12,2022/10/14,2022/08/26,178
0,0,0,1,199,0,0,0,0,e-mu,proteus 2 e-mu systems 16 bit multi-timbral digital sound module xr ,bloson,Cuenca,2021/01/18,2022/09/05,2022/08/26,1652
0,0,0,1,175,0,0,0,0,black,happy nerding fx aid eurorack multi-fx module black ,f77,Barcelona,2022/08/25,2022/10/24,2022/08/26,64
0,0,0,1,220,0,0,0,0,mutable,eurorack case de aluminio 3 filas 85hp + yarns mutable instruments ,javierdepascual,Madrid,2022/04/18,2022/09/16,2022/08/26,698
0,0,1,0,750,0,0,0,0,nord electro ,2 quizás tb ,rubenmunoz12345,A Coruña,2022/04/18,2022/10/19,2022/08/26,184
0,0,0,1,12,0,0,0,0,-,lote 10 revistas keyboard musica y tecnología ,Radius,Tarragona,2022/07/11,2022/09/09,2022/08/26,185
0,0,0,1,20,0,0,0,0,eurorack,banananuts pack befaco eurorack ,Blasting Modular,Barcelona,2022/07/21,2022/09/19,2022/08/26,206
0,0,0,1,180,0,0,0,0,arturia,arturia drumbrute impact ,Jorge8989,Valencia,2022/07/27,2022/09/25,2022/08/26,420
0,0,0,1,5,0,0,0,1,novation,"teclas y para roland, korg, yamaha, novation update 11 2 2022 ",Elver Galarga,Lugo,2015/03/03,2022/09/24,2022/08/26,16922
0,0,0,1,100,0,0,0,0,volca,korg volca keys ,Alejandro M. Molina Amador,Málaga,2022/07/13,2022/09/24,2022/08/26,352
0,0,0,1,1,0,0,0,0,elektron,packs de sonidos para máquinas elektron ,Zyon35,Córdoba,2022/06/01,2022/09/18,2022/08/26,618
0,0,0,1,1490,0,0,0,0,-,ferrofish a32 ad da converter ,moog1406,Girona,2020/11/13,2022/10/08,2022/08/26,1876
0,0,0,1,800,0,0,0,0,akai,akai force ,cvsequencer,Barcelona,2022/08/23,2022/09/25,2022/08/26,144
0,0,0,1,1800,0,0,0,0,yamaha,yamaha motif xs8 ,vicen51,Araba,2019/09/23,2022/09/19,2022/08/26,2302
0,0,0,1,45,0,0,0,0,-,tarjeta smart media 128mb mas adaptador ,int3rc0m,Madrid,2020/09/01,2022/09/22,2022/08/26,1512
0,0,0,1,145,0,0,0,0,roland,módulo pianos roland p-330 ,yoquese,Madrid,2021/10/09,2022/09/26,2022/08/26,952
0,0,0,1,120,0,0,0,0,-,soporte para teclado ,Carlos,Madrid,2022/08/20,2022/10/19,2022/08/26,152
0,0,0,1,490,0,0,0,0,alm,akemie castle - alm busy circuits ,Alinter,Cádiz,2022/06/10,2022/09/09,2022/08/26,452
0,0,0,1,650,0,0,0,0,micro,waldorf micro q keyboard ,sergiommms,A Coruña,2022/04/16,2022/09/08,2022/08/26,865
0,0,0,1,600,0,0,0,0,kurzweil,kurzweil pc3 le8 ,erissoma,Madrid,2021/05/16,2022/09/13,2022/08/26,1248
0,0,0,1,95,0,0,0,0,doepfer,doepfer a-142-2 vca dual con adsr y ducking ,Pablo M. - Sullibass,Zaragoza,2022/08/24,2022/10/23,2022/08/26,64
0,0,0,1,150,0,0,0,0,-,groovebox mc 303 ,alcachofazul,Madrid,2022/07/29,2022/09/14,2022/08/26,332
0,1,0,0,0,0,0,0,0,-,proteus 2000 máximo 200€ ,CreativeStudio,Madrid,2022/07/17,2022/09/24,2022/08/26,375
0,1,0,0,0,0,0,0,0,arturia,arturia microbrute ,sholme,Córdoba,2022/08/19,2022/10/18,2022/08/26,42
0,0,0,1,490,0,0,0,0,arp,korg arp odyssey ,moog1406,Girona,2021/11/12,2022/10/08,2022/08/26,1056
0,0,0,1,300,0,0,0,0,akai,akai s3000xl ,Dave,Almería,2022/07/01,2022/09/23,2022/08/26,880
